,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id
10005,TRCCLAC128F14ADE3D,0.293,0.98,0,-4.869,0,0.0653,3.17e-06,0.101,0.183,0.423,88.348,6vEvzqzDlCNWrw7T8trDWm
10006,TRRQXZO128F14ADE3A,0.305,0.963,5,-5.712,1,0.309,4.73e-05,0.0467,0.236,0.29,98.904,2kRNHiSSDFAk2xerGDIrcX
10007,TRTILEO128F14ADE3B,0.355,0.981,0,-5.246,0,0.0582,3.1e-06,0.0827,0.174,0.41,99.482,05YeK3Vv9QURmwOjAJf8tt
10008,TRVUEWF128F14ADE3C,0.337,0.898,0,-5.922,1,0.0906,0.000428,0.00437,0.103,0.219,149.061,2Nit9qioWhgYXUVHEj3pqO
10009,TRDLYMK128F14ADE43,0.244,0.889,2,-5.6,0,0.08,2.37e-05,0.262,0.395,0.546,100.272,5kKI4mZxgLRdkcVIDJO0JZ
10010,TRKAKMG128F14ADE44,0.271,0.926,2,-5.937,0,0.0965,9.74e-06,0.00162,0.0891,0.306,139.675,7AdP0JV4vEaGT0ZZYHo5C5
10011,TRRVFVM128F92E1539,0.151,0.992,8,-3.175,1,0.192,3.65e-05,0.105,0.364,0.0642,195.104,4VxZBefFby6y9gO2NFpgJx
10012,TRBZCGB128F92E1546,0.452,0.947,1,-2.995,1,0.0853,1.49e-05,0.000112,0.43,0.309,124.933,2MMe2OMeRRpmQLqzsSLU0S
10013,TRQMGLR128F92E154B,0.417,0.969,5,-3.808,0,0.0799,0.0032,0.121,0.0678,0.17,140.036,63Ku4XXJ0aCWF8iJsgniJw
10014,TRNKFQL128F92E1547,0.346,0.986,0,-2.713,0,0.0967,9.38e-05,2.58e-06,0.308,0.282,179.977,45QoeeATE6Rs0R3mYfBGqb
10015,TRLKWJA128F92E154E,0.517,0.343,3,-8.217,0,0.0259,0.714,6.14e-05,0.104,0.123,135.669,4STN8YWt9NFxKZL73QM7qM
10016,TRDLEJY128F92E153F,0.326,0.98,8,-2.962,1,0.0649,0.000226,3.28e-05,0.0712,0.292,93.989,7eWjmhuoYWW823zIt6alAu
10017,TROZDKM128F92E1543,0.171,0.99,8,-2.8,1,0.122,0.000799,0.0128,0.359,0.116,165.17,5MugpGHfGAAqPu5pUFP3An
10018,TRYDTPF128F92E154A,0.293,0.675,2,-6.745,0,0.0358,0.263,0.487,0.0941,0.176,144.615,7qce73sTrbXlkruno2WDPX
10019,TRGWFPI12903CD8D95,0.493,0.595,2,-9.115,0,0.0305,0.531,5.95e-05,0.135,0.522,79.974,5hu40eKg5PfvcaG8CP0rke
10020,TRTJZIR12903CD8D92,0.498,0.598,2,-8.668,0,0.0303,0.468,0.00913,0.216,0.275,134.891,2YwvJULeydWCrJ2pZpYoiY
10021,TRDIHKB12903CD8D7A,0.479,0.975,8,-2.888,1,0.0591,5.85e-05,4.94e-05,0.293,0.309,92.994,6BBnCwYwB9lLzG4gtWtYi2
10022,TRWIVVZ128EF343753,0.226,0.97,2,-2.973,0,0.142,0.000238,0,0.282,0.366,102.169,0PYb0dLDSZCQLQPqn0Yvna
10023,TRWLBOB128EF343749,0.629,0.731,1,-5.228,0,0.0442,0.000302,0.664,0.145,0.23,116.107,1ZTCGAyBtNVVOrn2piPGAj
10024,TRHSIAG128EF34374C,0.4,0.989,8,-3.501,1,0.12,6.6e-05,1.03e-06,0.0785,0.445,92.645,7Ep7YIdYpGmh7eSEIJqdwE
10025,TRCTYRJ128EF343741,0.37,0.978,8,-3.161,1,0.131,6.53e-05,2.38e-06,0.275,0.385,94.234,1LSbCXQHaEBZwGlkE5DEpV
10026,TRNWRZQ128EF34373C,0.234,0.97,8,-4.797,1,0.424,0.000402,0,0.14,0.226,91.7,1AdS4ElY7XuzF0n9Iz8Icr
10027,TRNQSWR128EF34375F,0.434,0.929,0,-5.558,0,0.0815,0.000252,3.44e-05,0.107,0.118,134.978,4rsHWyJwglfy1WDZFVqyjw
10028,TREHWWD128EF34373A,0.231,0.983,8,-3.581,1,0.194,5.41e-06,0.0352,0.0802,0.371,90.22,258gErxCOPacGxIxkWFixf
10029,TRJGFMN128EF343757,0.431,0.978,8,-3.72,1,0.157,1.95e-05,1.17e-06,0.305,0.446,88.952,1tbx8TYFUXRkcrKDHGQJuB
10030,TRJROVP128EF34373E,0.292,0.977,8,-3.33,1,0.255,9.09e-06,0.000189,0.295,0.432,187.29,7KNISqft8ENBx7auS0Pafo
10031,TROSORZ128EF343746,0.14,0.994,0,-4.622,1,0.199,3.61e-06,0.0588,0.63,0.0357,94.067,3orGuEZA6T3MHG6GXuMvTd
10032,TRQRMYH128EF3439D6,0.254,0.947,10,-3.758,1,0.256,4.83e-05,1.17e-06,0.134,0.43,166.867,3J3gUatPi0QOqmMPpTgVEv
10033,TRWJKAY128F14AE215,0.344,0.626,2,-8.032,0,0.0355,0.0131,0.114,0.0994,0.318,149.898,3lAqaFXsFaOXsZkosbfibR
10034,TRCLPXJ128F14AE20C,0.363,0.987,5,-4.239,1,0.101,3.8e-05,0.0146,0.274,0.307,103.186,14boA3Ey4Sos37ynfuDB4u
10035,TRBGVWJ128F14AE214,0.343,0.983,1,-5.122,1,0.119,1.18e-05,0.866,0.375,0.368,108.766,1ZXluzsVvDGjBeTKcGSgro
10036,TRBHHZX128F14AE20E,0.38,0.967,10,-4.665,0,0.175,1.08e-05,0.031,0.154,0.329,99.686,1ezraYzgrrtYec0rMta8w0
10037,TRBUTEJ128F14AE213,0.222,0.869,1,-5.88,1,0.0514,1.04e-05,0.326,0.356,0.186,91.697,2P6enJsI20YjLtu3U2XIyl
10038,TRFJWYF128F14AE217,0.365,0.986,0,-3.989,1,0.12,8.03e-05,8.37e-05,0.3,0.287,196.004,4PdVdHI9CYbTotC2TP7Hps
10039,TRQWQUR128F14AE216,0.231,0.984,0,-4.17,0,0.107,5.99e-05,0.0117,0.204,0.384,196.964,35KvxngLkbRLVtqCKfxh3Y
10040,TRZANKE128F14AE211,0.462,0.926,8,-5.467,1,0.0949,0.000345,0.00175,0.373,0.44,95.021,0dou3eX3w8mY3Z2ZUqwuQ7
10041,TREFJIK128F14AE20D,0.413,0.98,0,-4.113,1,0.168,5.47e-05,0.0061,0.121,0.384,92.607,2f8YTZkGlW7ozcz1HwYxTr
10042,TRJYERJ128F14AE212,0.243,0.955,8,-4.965,1,0.119,7.4e-05,0.297,0.472,0.484,195.117,5g50Bq0zL4grpawYNto0uP
10043,TRSHROS128F14AE210,0.431,0.976,0,-4.743,0,0.217,0.000113,2.19e-05,0.218,0.679,191.062,2HD3NnODmEqWpSDOvslvZg
10044,TRXZZDG128F14AE20F,0.236,0.977,7,-5.101,1,0.0953,5.06e-05,0.00139,0.215,0.515,98.741,5z9amXA7pdaWIuHLmcOoaV
10045,TRMKQRA12903D0A0AD,0.288,0.922,9,-8.609,1,0.0762,2.01e-05,0.804,0.117,0.167,112.048,625ZHHczmWXZGVyoniiI2q
10046,TRNZQOE12903D0A0AE,0.223,0.85,9,-9.179,1,0.0595,1.1e-05,0.83,0.113,0.0797,143.986,1QSQlyBiwjFup6qXGBTktL
10047,TRPLDMD12903D0A0BA,0.134,0.956,1,-7.591,1,0.132,0.000126,0.955,0.316,0.109,143.669,1iF5kVtuXhutaCfQmkJWnL
10048,TRJQTOL12903D0A0A8,0.225,0.961,7,-7.922,1,0.0865,2.06e-05,0.888,0.234,0.0659,135.6,1TNnpjfHYbT8kaNcwJF32b
10049,TRXOGHH12903D0A0AB,0.181,0.973,7,-8.839,1,0.0574,5.68e-06,0.771,0.127,0.304,102.387,0D13CDc3gLVkyiKt71es2p
10050,TRATEYR12903D0A0C7,0.243,0.953,7,-8.481,1,0.0868,1.64e-05,0.83,0.0837,0.058,145.254,2e3CLm6phh9wsDD0OLxEz0
10051,TRSSKHA12903D0A0C0,0.248,0.738,9,-10.772,0,0.0537,0.000104,0.861,0.122,0.281,174.88,4MDIS4kc6to6XIAxLlobXY
10052,TRYZMRK12903D0A0D0,0.247,0.817,0,-5.947,1,0.0699,0.00222,0.0397,0.0948,0.552,81.773,0eUHdGTUE4cEZmxRg0NkVP
10053,TRIMIJE12903CEB5AE,0.161,0.935,5,-7.679,0,0.154,0.000132,0.566,0.0968,0.135,95.542,4Ehj8TacYU5YBAtbrYRSZR
10054,TRHKHGO12903CF2B2D,0.198,0.773,9,-10.009,1,0.0496,5.01e-05,0.817,0.262,0.15,171.772,0B5qSKbrv9c9lRbYQxfun9
10055,TRQEGCT12903CF3FF0,0.279,0.907,3,-8.814,1,0.11,1.21e-05,0.114,0.134,0.371,130.283,6gCQQRrsqDpMEjxNDgHIh3
10056,TRMBTWE12903CF1018,0.251,0.921,7,-5.795,0,0.17,0.00927,0.121,0.0837,0.0952,124.791,4SvArHb3IWYqGqsEJcQA5n
10057,TRICNFO12903CF1021,0.397,0.974,9,-6.271,0,0.226,0.000241,0.898,0.301,0.152,118.977,6TeWuo0JqSKtNnF4Gtcd4c
10058,TRXUNRT12903CF1024,0.255,0.955,1,-6.784,1,0.153,5.71e-05,0.953,0.112,0.248,117.711,2HnlEiafaxNZO8mrCXc8C1
10059,TRCVJVS12903CF9392,0.276,0.983,9,-7.067,1,0.161,0.00164,0.851,0.0435,0.0969,109.168,2NKsusb6r2oy7FvJeXnlIj
10060,TRKWQRG12903CF9379,0.267,0.983,7,-6.327,1,0.154,0.000107,0.891,0.318,0.0725,131.574,32q2sAOvwxaDPiDlgRTKlG
10061,TREYHZY12903CEBAEB,0.147,0.902,0,-11.256,1,0.114,7.17e-06,0.671,0.0774,0.08,70.34,29TiVguF3zMn3daHnsKRvg
10062,TRWFDGQ128F92F554A,0.355,0.93,9,-7.035,1,0.0437,0.000552,0.000475,0.328,0.382,104.897,1Di58YsMHP1hG2fM80u0MY
10063,TRHHAVC128F92F554B,0.283,0.00233,2,-9.183,0,0.0599,0.000559,0.0902,0.302,0.856,217.021,0Znm7vLerZOyQVBVkwO2Fs
10064,TRLULNM128F92F5545,0.333,0.831,2,-7.922,1,0.0493,0.000182,0.163,0.321,0.342,102.378,1niuGxgM8c2vnN9vO6QJmf
10065,TREDEZI128F92F5549,0.23,0.94,2,-7.937,1,0.0983,0.000141,0.209,0.34,0.0989,80.155,1Ix5uCMy7uPMLbCQBWPIES
10066,TRSTYSC128F92F5547,0.301,0.852,10,-8.474,1,0.0556,4.55e-05,0.0443,0.256,0.108,152.824,06DS2eaoTkbYZxyJbi8Seu
10067,TRXSDDX128F92F5546,0.342,0.925,2,-7.706,1,0.0755,0.000261,0.00544,0.238,0.189,106.763,7kQ7WXuWcuL2yIMSPIJw7B
10068,TRTFFNQ128F14B0BD0,0.517,0.977,5,-3.473,0,0.106,4.63e-06,0.0198,0.494,0.049,116.299,4Kw3MpZqLs94R8gYdglbHt
10069,TRVMQJX128F14B0BDB,0.516,0.957,1,-2.899,1,0.146,7.76e-06,6.04e-05,0.308,0.152,141.99,672RAKzujDB2LSJhcNn8IN
10070,TRVGWVM128F14B0BD3,0.305,0.954,7,-3.754,1,0.0512,0.000239,0.00718,0.0842,0.0986,109.472,4R4G6Q7p1ZsJ1q2gwMMzmd
10071,TRVVZRB128F14B0BD1,0.466,0.968,2,-2.821,1,0.119,1.04e-05,0.00147,0.0973,0.074,150.033,56IrF7YGKFkAzinGOMVChb
10072,TRXKJOO128F14B0BD2,0.205,0.973,7,-2.434,1,0.0693,5.33e-06,0.00262,0.279,0.146,170.084,2xJ2bLazy1RlBw0djD6Rzb
10073,TRHPTOY128F92FA85C,0.192,0.701,8,-6.66,1,0.0411,4.55e-05,0.926,0.0983,0.249,140.758,3XlqEzAfpF5jNY11mZ2yN5
10074,TRRJJRR128F92FA82E,0.255,0.562,10,-10.409,1,0.0351,9.09e-05,0.856,0.119,0.0755,116.163,6BNIbePRtYiLSBZ4JLq6QI
10075,TRAJHDR128F92FA863,0.179,0.726,5,-7.467,1,0.0433,8.43e-05,0.715,0.114,0.127,96.295,0CZR8yshPIm6TY3Es8RTsb
10076,TRNTJZJ128F92FA837,0.535,0.023,3,-28.438,1,0.0455,0.805,0.942,0.0963,0.0617,109.296,64buVJrqkvL5RqxcVtBs7h
10077,TRPHPYO128F92FA846,0.26,0.5,3,-10.927,0,0.0349,0.00153,0.651,0.115,0.0647,120.38,33LySeTmBrJS6sNlLoZbJw
10078,TRJRRHJ128F92FA839,0.222,0.49,8,-11.132,0,0.0326,0.0024,0.826,0.108,0.0567,100.965,7mo4fASUTqsropgPFtM0ct
10079,TRJXKVQ128F92FA833,0.178,0.422,8,-12.356,1,0.0344,0.00141,0.844,0.111,0.12,182.841,1qIGT5vcWozRsyYnZ24Ddk
10080,TRVXTCH128F92FA865,0.229,0.95,6,-6.885,1,0.293,2.87e-05,0.689,0.0878,0.262,132.633,3DsAr2P79xRE1GnfYVu5JE
10081,TRKSWHB128F92FA857,0.195,0.907,8,-5.046,1,0.0539,6.24e-06,0.917,0.0798,0.393,128.487,2M13QYeXcZkLUt0ldeWYHA
10082,TRWXCEB12903CEDDB0,0.426,0.749,2,-6.39,1,0.0328,1.68e-06,0.826,0.0575,0.588,142.043,4gPGDpJQbPCdMeYqdrwy0G
10083,TRUHPZB12903CEDD97,0.493,0.824,9,-6.657,1,0.0354,0.000124,0.0274,0.2,0.212,136.174,4FjN0aiVf3mWKj3UFxx8aR
10084,TREYRGG12903CEDDC1,0.506,0.941,11,-6.53,0,0.0408,1.69e-05,0.093,0.196,0.262,129.078,35yP1TSFgoKhDyo5HQOl73
10085,TROTWZW12903CEDD92,0.478,0.907,9,-5.641,0,0.0489,5.85e-05,0.102,0.0876,0.59,132.057,2l1ATdPAmbDmU0OfJYhkmf
10086,TRXXUET12903CEDD9F,0.452,0.883,2,-5.871,1,0.0488,1.53e-05,0.668,0.0605,0.39,140.145,1pFLSVge1Jtmy5PU0E9iZq
10087,TRMWLYF12903CD3617,0.398,0.884,1,-2.272,1,0.038,3.97e-05,0.912,0.133,0.384,195.988,4sfUwnVKNIhM4yludFNEgc
10088,TRBQXLO12903CF1B38,0.394,0.931,11,-3.974,1,0.0878,3.1e-05,0.319,0.347,0.317,139.956,2NbZmXtuTKumpfvEdZI60I
10089,TRPHUVJ12903CF1B3A,0.379,0.951,10,-5.238,0,0.0977,5.31e-05,0.0097,0.115,0.0795,139.995,28QT1POlH6uceHGzz4eSFB
10090,TRJAAZD12903CF1B3B,0.371,0.831,4,-5.861,0,0.0472,0.000614,0.649,0.13,0.0661,112.018,7HrVX2yeW5QLrc3cPI39jY
10091,TRJPMCX12903CF1B39,0.364,0.859,9,-3.625,0,0.0442,2.73e-05,0.808,0.132,0.317,79.95,7vlYvmd809C4rWDAWuJuK3
10092,TRWJMXM12903D01975,0.37,0.961,11,-5.227,0,0.131,0.000466,0.000709,0.0978,0.0845,147.238,05WZnP1MqvcRZHJ8E2FveA
10093,TRBIHSZ12903D0197B,0.602,0.871,4,-6.031,1,0.0777,0.0156,0,0.185,0.347,134.307,4hVQo1xc8K05kbrt58RJOW
10094,TRAQPHD12903D01972,0.153,0.988,11,-6.276,0,0.269,0.00219,0,0.608,0.0348,94.201,1FkLmPSyqGnxTm4o64ooGH
10095,TRSDTHL12903D01976,0.393,0.898,9,-6.903,1,0.0576,0.0225,0.0695,0.113,0.24,126.235,2NyCwyCHR8g0IVZdkbUQV4
10096,TRGZIVY128F4268098,0.215,0.898,9,-5.888,1,0.0496,0.00757,0.776,0.0874,0.359,126.894,2V0GBEUoBABKEpqXm9kYZu
10097,TRQHIYD128F4268081,0.14,0.894,11,-6.331,1,0.0748,8.43e-06,0.159,0.25,0.315,198.107,7AyLsqhDPblOxGccYcylzO
10098,TRZWYDR128F4268086,0.48,0.983,1,-6.398,0,0.0563,0.00747,0.887,0.0879,0.347,141.131,1DLxHchZ0ZEKZTGXpcTcth
10099,TRZZANS128F426808A,0.242,0.936,4,-6.331,0,0.0574,0.0195,0.806,0.0905,0.75,148.761,3jB7JBVOmgy8wybbuKczEg
10100,TRJRRDN128F426807E,0.329,0.372,7,-16.562,1,0.0369,0.905,0.271,0.413,0.255,60.508,0fwrv9iJZIZlDo4HuEPDvz
10101,TRMPBYT12903CF236D,0.427,0.936,2,-4.757,1,0.0945,2.28e-05,0.793,0.126,0.22,92.942,4oI3jOn9TEDvWj8z7H2uI0
10102,TRWKXKX12903CF2369,0.4,0.745,9,-6.158,0,0.0667,9.6e-05,0.886,0.114,0.0876,165.024,6zXg3sgM3EnyEFqbJJvSZp
10103,TRGUOOR12903CF2365,0.353,0.917,1,-4.722,0,0.0599,1.16e-06,0.801,0.178,0.215,143.991,0L5947qBAYzMtcRAq9J9ty
10104,TRRYHBL12903CF236F,0.427,0.956,9,-5.215,1,0.105,4.19e-06,0.935,0.0721,0.135,153.013,6ffApQPV84ws07elM4YQJU
10105,TRROSVM12903CF0684,0.469,0.857,9,-6.055,1,0.0442,2.22e-05,0.357,0.132,0.649,138.055,0mBVAZVrfcgu0IggclflfB
10106,TRBZBBQ12903CF068D,0.509,0.901,2,-6.942,1,0.0408,0.000343,0.423,0.389,0.397,147.965,4cZcBReY5ixSDNAdrj1iYk
10107,TRJTYKQ12903CF0695,0.441,0.853,2,-6.411,1,0.0353,0.00018,0.158,0.141,0.201,68.051,16cJdlBpPeWVsO5uKURx4y
10108,TRKKJVE12903CF0692,0.54,0.861,9,-7.621,0,0.0417,0.000624,0.765,0.137,0.281,137.062,42v4iNSLXFohPnvmWDm2s1
10109,TRMYVMN128EF349B6E,0.382,0.969,9,-6.224,1,0.383,0.000979,0.155,0.108,0.038,148.002,0j9QrdP27yUefbFoR3cXJu
10110,TRSOYRS128EF349B68,0.369,0.954,11,-5.129,1,0.0663,1.44e-06,0.152,0.317,0.0973,141.96,33zF51A6Tm6t55GBjjQqPH
10111,TRDKFNJ128EF349B6C,0.455,0.995,7,-4.458,1,0.148,5.84e-06,0.556,0.0981,0.151,109.991,62i7gSjKnAOLG4wt266BQc
10112,TRYLXLD128EF349B6A,0.37,0.995,4,-4.244,1,0.118,2.16e-06,0.595,0.347,0.04,151.962,3aNl5IA5RnlmcTxhN0sRES
10113,TRGFVRD12903CEF68C,0.288,0.992,7,-7.363,0,0.141,0.00406,0.872,0.132,0.233,142.675,47WMV0wz5UnBVlroRunrfU
10114,TRRFQFF12903CEF6B5,0.282,0.91,9,-7.168,1,0.0815,0.00627,0.856,0.387,0.393,141.854,15YYmGKO7chJqpj7GTAu7k
10115,TRIARRP12903CEF69B,0.376,0.935,9,-5.701,0,0.0729,0.000123,0.159,0.311,0.408,149.952,3v3k6Y2yUgBRFFqi45DUC2
10116,TRUEIFK12903CEF6AB,0.484,0.919,9,-6.011,0,0.0468,0.00047,0.0481,0.428,0.495,73.977,1WE3xzL2vVmtZIn0TxlgBv
10117,TREMJVY12903CEF6AE,0.493,0.982,9,-7.401,1,0.104,0.000386,0.954,0.285,0.179,140.24,4gjEIO0lBkxhPLbndET8QI
10118,TRGSZLM12903CECA25,0.313,0.903,9,-7.329,0,0.0657,0.00279,0.354,0.0656,0.33,136.204,3k2lTm7UMq9ShZM7XTczNm
10119,TRCHBIB12903CF887B,0.289,0.859,4,-6.94,0,0.0471,0.0013,0.176,0.146,0.309,130.234,6m6nb1CpIeMSPz1tWSxVxT
10120,TRPQWZO12903CECA22,0.262,0.955,0,-8.67,1,0.0919,2.11e-05,0.538,0.0877,0.0943,133.661,0IHfi1LXtZAWGngGCVdbde
10121,TRVRQSS12903CECA27,0.29,0.922,6,-7.833,0,0.051,4.48e-05,0.783,0.0749,0.323,137.527,1ta6KHy4yuGSxW3mKNcvZN
10122,TRWSSBD128F1468ECE,0.328,0.967,0,-6.759,1,0.0481,4.61e-06,0.724,0.403,0.6,96.828,5mAHZPvn0vnTx2Mxv0fmeM
10123,TRHHEQR128F1468ED6,0.291,0.956,8,-5.115,1,0.118,9.9e-05,0.000435,0.715,0.147,90.935,4UxPgC4ZXZIq2jVfWx78Gl
10124,TRQMZOB128F1468ECF,0.434,0.98,1,-5.501,0,0.0644,9.25e-05,0.0184,0.133,0.319,101.32,65cVLvrfaoMfpetTn9rXIc
10125,TRAGQSM128F1468ECD,0.454,0.915,11,-7.08,1,0.0416,5.64e-06,0.67,0.129,0.337,120.303,2xH9DyV2atbao1jdDDuG83
10126,TRPHRHS128F1468ED2,0.521,0.76,3,-6.726,0,0.036,0.00165,0.0457,0.172,0.501,78.954,6MmosOlhXxBwlWKXR04jAe
10127,TRTTXQZ128F1468ED3,0.59,0.891,10,-5.231,1,0.0531,0.000483,0.000649,0.0527,0.767,140.428,1TlpolwMfCZ0U0pDOOcuwI
10128,TRURMCT128F1468ED1,0.278,0.963,10,-6.129,0,0.295,0.00112,0.0268,0.156,0.102,171.653,7pujvBL87w3ubbCFxLbBxA
10129,TRDRDMW128F425CA7A,0.326,0.989,1,-4.438,1,0.113,0.000129,0.000596,0.345,0.191,156.854,5gVHzPYySApvjaOfwuTAD0
10130,TRDTLZP128F1468ECC,0.406,0.945,6,-5.782,1,0.137,0.000221,0.0946,0.954,0.485,109.168,5vQdL2Jzdn7KDLjkMsXw86
10131,TRMZJLJ128F930F3AE,0.686,0.875,1,-4.52,1,0.0354,0.0258,0,0.334,0.59,105.035,6pWlD3LhBCOguc20SFLVfZ
10132,TRHQVVR128F930F3AB,0.545,0.788,7,-4.752,1,0.131,0.00432,0,0.345,0.669,139.856,4TsMufis5WmkRj1de3cJBJ
10133,TRBLJXZ128F930F3B4,0.341,0.874,1,-5.618,1,0.0732,2e-05,9.49e-05,0.0581,0.59,100.0,45Dly5t2EgtNm059AB1ZLi
10134,TRQDVAD128F930F3BC,0.609,0.875,6,-5.812,1,0.0653,0.000717,0,0.103,0.401,105.023,3mY5VRF9tXCbiNrMX6RFd4
10135,TRPNMXA128F930F3B8,0.564,0.934,1,-5.255,1,0.078,0.00204,0,0.326,0.552,89.972,3PAJcGBe5sYw7jQC6yeiid
10136,TRTGNLM12903CD18A6,0.64,0.804,6,-6.756,1,0.0291,0.00044,0.00562,0.0523,0.572,94.973,6LyJwZmxMS2BRez0eZfjLM
10137,TRTCNTX128F930F3B6,0.58,0.853,1,-6.072,1,0.0648,0.00245,0,0.0923,0.638,140.006,4xGumcy6srWdQfmY9QTVRV
10138,TRUOJUS128F930F3B2,0.449,0.897,11,-7.799,1,0.0872,9.77e-05,4.93e-06,0.356,0.333,139.927,6lcuowjiCTO7s5UCYa83n4
10139,TRRJPQK12903CE5171,0.163,0.822,8,-9.937,1,0.0696,0.000509,0.14,0.971,0.112,94.96,0AjJ35rDP5jdSJGPUmZyRJ
10140,TRZKLCT12903CE5173,0.205,0.898,10,-9.461,0,0.132,0.000373,0.696,0.961,0.228,165.739,2l6aVFgKy8JmSM6mx61cr6
10141,TRTTFJT12903CE5172,0.436,0.935,10,-5.153,1,0.0811,0.00186,4.84e-05,0.856,0.697,141.333,0uPbrIxaar0QwI1dwMFZ1V
10142,TRRMJES128F935A682,0.226,0.908,10,-5.442,1,0.0927,8.7e-05,0.422,0.149,0.175,157.066,4Av1DjR6mqMolQ0h7yobcq
10143,TRFIWXG128F935A672,0.282,0.97,6,-5.837,1,0.213,0.000538,0.843,0.183,0.0546,127.169,5ExOh9ATnL4Rexm35eJXRn
10144,TRUMJTQ128F935A67A,0.261,0.95,6,-5.018,1,0.196,0.000548,0.67,0.269,0.14,118.12,0lZUHS2d1mBZhJ5MIl8uue
10145,TRJBVQQ128F935A67F,0.325,0.975,6,-4.485,1,0.214,0.000349,0.87,0.372,0.148,119.277,1JE5vZktxYiLpSd4pq4CV1
10146,TRDTLSF128F935A677,0.173,0.936,11,-5.11,0,0.0987,0.000206,0.724,0.305,0.256,181.869,4XDaJPLGKGm43T640r8pwy
10147,TRDLIXD128F935A679,0.301,0.932,3,-5.475,1,0.147,0.00098,0.751,0.0948,0.307,94.177,0WQHuJOhRacvpU8BUxEbAi
10148,TROHTMQ128F935A67D,0.384,0.933,6,-5.102,1,0.128,4.25e-05,0.638,0.111,0.179,111.889,3jmpBceTBwF7lPIzC2LiOE
10149,TRCLXZO128F92FC729,0.172,0.946,2,-7.198,1,0.102,5.53e-05,0.556,0.551,0.111,139.915,2MWyyhqfg5rhjApl9SpsYF
10150,TRRQXXI128F92FC717,0.165,0.962,1,-10.02,0,0.0746,0.000367,0.000996,0.231,0.035,134.866,5n72pQuOUKG7cvgwy01lYm
10151,TRFPQXX128F92FC6EC,0.338,0.976,6,-3.601,0,0.0738,0.00683,0.56,0.0476,0.314,130.968,5abu99vtDeBBJmoZ7K7SGP
10152,TRTOFOW128F92FC70E,0.165,0.753,11,-13.443,1,0.0604,0.237,0.786,0.247,0.0839,131.575,3RcWWymKAzZmZhOuJ4P5mW
10153,TRLBLLF128F92FC700,0.149,0.958,0,-12.106,0,0.068,0.668,0.97,0.201,0.0361,138.407,0oKCTySjktoqWA3N4SAoyb
10154,TRLIQFT128F92FC6E2,0.168,0.862,0,-4.511,1,0.0463,0.0427,0.379,0.144,0.251,133.096,4UtVrMIFgPozC8QD4867ps
10155,TRLALHC128F92FC6CE,0.131,0.941,4,-3.842,1,0.121,2.06e-05,0.814,0.211,0.0391,143.985,0HidYnDNuUqmxfYcMcK4hF
10156,TRVLRHK128F92FC719,0.227,0.747,0,-7.584,1,0.0477,0.00325,0.679,0.148,0.135,109.745,2kRF3A36M1qRi6SluGNXnS
10157,TRDLQSK128F92FC6D7,0.159,0.95,6,-4.173,1,0.114,0.000108,0.844,0.0878,0.0378,75.923,4P2F9eET3xLEicSTQlgUE1
10158,TROZFNW128F92FC711,0.125,0.942,0,-6.043,0,0.062,2.22e-05,0.00604,0.756,0.0382,148.075,2vzdwEE7B8HLehFsOsEhnU
10159,TRGHDMK128F934127F,0.415,0.993,8,-4.579,1,0.162,1.49e-05,0.744,0.111,0.0648,129.631,27erLpqD8s1jjOIIO3tWRR
10160,TRANPWV128F9341281,0.353,0.99,8,-3.195,1,0.0921,7.71e-05,0.862,0.337,0.0516,129.772,5c7ADKLjts67miCQWokVU3
10161,TRLHKOV128F9341283,0.478,0.977,2,-3.62,1,0.0923,9.78e-06,0.848,0.186,0.039,104.999,5vBPJZeuunS1KQv7Y5dJjR
10162,TRLAKII128F9341286,0.38,0.98,9,-5.018,1,0.142,1.91e-05,0.797,0.0397,0.0364,135.047,7B3CvluvLDCzv0uxMAtwzj
10163,TREAXHD128F9341276,0.227,0.985,1,-4.192,1,0.201,1.91e-05,0.873,0.0726,0.0387,129.712,73agCj4YzQn9xsvRdh6x1E
10164,TRXDIEG128F9341288,0.106,0.986,1,-4.179,1,0.106,1.97e-05,7.67e-05,0.0719,0.0557,175.981,0xwfDhU1YaXmNFnwhToFrT
10165,TRTVZJB128F932D450,0.47,0.972,1,-4.35,1,0.0808,2.35e-05,0.655,0.0243,0.146,130.043,0z2oCaVK0CeMdE7KQES0SR
10166,TRWETDK128F4252828,0.333,0.946,2,-3.721,1,0.114,5.41e-06,0.693,0.119,0.17,107.184,0pZ5O4UpzNUOOR8b7OJlYk
10167,TRBMDYX128F425282B,0.26,0.898,3,-4.527,1,0.0617,9.82e-06,0.137,0.0793,0.318,95.201,4eEFjRUOsZMJvUrQ2eQwbj
10168,TRFUMOA128F425282D,0.207,0.9,2,-3.83,1,0.0818,5.15e-06,0.352,0.203,0.146,111.162,1naKGBYN536yQf8UoMUBfg
10169,TRAQEUQ128F425282E,0.501,0.988,3,-6.866,1,0.0857,8.65e-05,0.432,0.732,0.0615,90.032,2EueZjq1sNdnPnX6ZCYFFI
10170,TRNNWAY128F4252829,0.213,0.934,3,-3.646,1,0.0876,3.51e-06,0.701,0.128,0.0903,131.462,1saNapWsYTGDYUwj8APt6L
